Timestamp,Voltage,Intensity,Energy
23:40:01,1.89,8.8,6.47
23:40:06,1.82,9.3,7.49
23:40:21,3.15,3.3,3.23
23:40:26,1.87,9.3,6.14
23:40:36,2.29,8.6,2.54
23:40:51,1.23,8.5,2.46
23:41:21,2.14,8.5,4.63
23:41:41,1.19,9.7,3.01
19:27:37,2.07,8.6,6.49
19:27:42,3.23,5.4,3.92
19:27:47,0.61,8.6,4.51
19:27:57,2.41,9.4,5.88
19:28:02,3.14,1.4,0.52
19:45:46,3.23,2.3,2.14
19:45:51,2.94,9.0,8.91
15:55:25,3.04,8.8,4.58
15:56:03,0.64,8.4,9.91
15:56:18,1.46,9.9,3.61
15:56:23,2.78,9.8,6.91
15:56:33,0.91,9.9,11.24
15:58:43,1.43,9.1,7.23
15:59:03,0.67,8.1,4.37
15:59:43,1.1,9.2,7.36
16:01:23,0.98,8.7,6.44
16:01:43,3.07,4.3,2.13
16:02:23,1.01,8.6,2.84
16:02:43,3.13,1.3,1.3
16:03:03,3.22,3.6,1.31
16:03:43,1.13,8.6,9.93
16:04:03,3.02,2.8,1.54
16:04:23,3.01,5.8,2.87
16:04:46,0.99,9.8,9.6
16:04:51,3.07,7.6,3.08
16:05:21,2.48,9.4,8.13
16:05:41,1.47,9.1,11.28
16:05:56,3.22,9.6,6.1
16:06:06,1.22,8.5,8.93
16:06:13,3.19,9.5,9.55
16:06:18,1.48,8.1,5.06
16:49:50,3.01,5.8,6.55
16:49:59,3.29,6.4,2.82
16:50:14,2.83,9.1,7.73
16:50:34,3.1,9.3,8.74
16:50:44,3.23,8.4,9.11
16:51:04,3.07,3.5,3.26
16:51:29,3.03,6.7,2.38
16:51:55,1.32,8.1,2.71
16:54:59,1.67,9.5,6.93
16:56:19,2.9,8.6,9.72
16:56:41,1.07,8.7,9.74
16:57:17,3.3,3.7,1.29
16:57:34,3.14,1.9,0.65
16:57:44,1.32,9.0,8.78
16:58:09,2.68,9.8,8.43
16:58:14,3.15,1.5,1.84
16:59:39,3.02,8.2,3.48
16:59:49,0.73,8.4,10.04
17:00:14,3.15,6.7,2.04
17:00:24,3.29,1.3,1.32
17:00:36,1.28,8.2,4.39
17:00:44,3.23,1.9,1.4
17:00:50,2.38,8.6,9.63
17:01:59,3.15,5.7,7.04
17:05:39,1.79,8.6,3.48
17:08:20,1.59,8.3,8.13
17:10:20,3.21,8.1,2.88
17:14:35,3.01,2.0,1.78
17:15:00,3.02,2.0,0.66
17:15:45,3.11,4.5,4.27
17:16:00,2.22,8.3,5.6
17:16:05,2.69,9.2,10.3
17:16:20,1.64,9.3,5.67
17:16:25,2.15,8.6,2.28
17:16:53,3.15,6.4,7.01
17:20:20,2.21,9.6,8.16
17:20:40,2.45,9.9,5.05
17:21:20,0.81,9.0,6.93
17:22:18,2.21,9.6,8.3
17:22:34,1.47,8.1,2.55
17:22:48,0.82,9.4,5.64
17:23:15,3.03,4.4,3.78
17:23:40,1.7,10.0,7.25
17:23:50,2.05,9.1,9.74
17:24:05,3.23,2.9,1.09
17:24:28,2.97,8.2,6.6
17:24:38,3.15,8.4,8.53
17:24:43,3.06,6.2,4.87
17:24:53,3.22,6.8,6.43
17:25:33,1.87,8.5,7.39
17:25:38,0.64,8.9,4.98
17:25:43,1.59,8.1,9.92
17:25:48,2.04,8.6,7.18
17:25:53,3.16,4.8,2.42
17:26:13,1.82,8.9,5.47
17:26:30,3.08,9.6,7.87
17:26:40,0.64,9.2,5.93
17:26:45,3.24,2.0,2.14
17:26:50,1.73,8.4,7.48
17:26:55,3.12,3.9,2.24
17:27:48,2.27,9.8,5.93
17:28:01,2.19,9.4,4.84
17:28:09,0.79,8.6,10.06
17:28:16,3.05,4.1,4.43
17:28:40,2.29,9.9,8.81
17:28:50,2.99,9.7,11.15
17:28:55,3.27,5.8,4.03
17:29:20,3.08,2.6,1.18
17:29:27,2.7,9.8,5.44
17:29:37,3.15,6.2,2.45
17:31:37,2.02,9.6,7.3
17:31:55,1.47,8.7,3.31
17:32:00,2.44,8.3,9.09
17:33:40,1.62,9.8,4.31
17:33:58,3.13,9.7,10.91
17:34:31,1.03,9.3,10.56
17:36:18,1.72,10.0,9.3
17:37:20,0.86,9.0,10.12
17:38:00,2.19,8.5,7.27
17:39:00,2.27,8.6,7.22
17:41:20,1.11,9.0,4.82
17:42:27,3.22,2.3,1.03
17:42:39,3.1,8.7,2.87
17:43:04,1.47,9.1,8.46
17:43:43,0.59,8.7,8.44
17:44:40,2.46,9.6,5.81
17:46:20,0.87,8.9,4.98
17:47:20,1.79,9.8,10.24
17:48:20,3.09,7.3,7.63
17:49:00,2.39,10.0,9.0
17:50:20,1.94,9.0,9.95
17:50:40,2.13,8.8,10.74
17:52:55,3.3,7.9,2.09
17:53:00,0.58,9.1,5.41
17:53:10,3.11,1.2,1.16
17:53:15,3.28,5.9,6.49
17:53:20,1.55,8.3,4.57
17:53:35,2.95,9.9,3.12
17:53:45,0.64,9.9,5.4
17:54:05,3.15,1.9,1.3
17:54:10,2.58,9.0,11.12
17:55:36,3.29,8.2,2.67
17:55:56,1.21,8.6,7.05
17:56:16,3.11,2.7,2.08
17:56:26,3.21,6.1,5.64
17:56:36,3.13,1.0,1.22
17:56:51,2.83,8.3,5.69
17:56:56,1.96,9.4,8.37
17:57:01,3.26,1.7,1.47
17:57:06,0.88,8.8,10.52
17:57:26,3.01,4.7,3.17
17:58:06,1.36,10.0,5.35
17:58:08,1.76,8.1,7.61
17:58:16,3.01,3.5,3.82
17:58:31,3.28,6.8,1.84
17:58:39,0.71,8.4,5.38
17:59:16,1.52,8.7,5.05
17:59:41,2.16,9.3,6.98
17:59:46,1.29,9.2,8.42
18:00:01,1.01,8.2,9.22
18:00:06,3.12,6.5,7.67
18:00:22,0.71,8.2,5.66
18:00:26,1.34,9.8,8.09
18:00:31,3.13,9.8,10.88
18:00:51,1.01,10.0,7.35
18:01:06,3.04,5.0,3.4
18:01:32,3.05,1.4,0.8
18:02:01,3.11,6.0,3.42
18:02:40,2.26,9.1,6.19
18:05:40,2.04,9.8,6.08
18:07:40,2.28,9.7,5.87
18:08:00,1.0,8.5,9.18
18:08:20,1.78,8.3,6.31
18:09:00,1.89,8.4,7.48
18:10:40,2.52,9.3,11.58
18:12:20,1.69,8.3,7.55
18:13:00,0.94,8.3,8.88
18:13:20,3.22,7.0,2.06
18:15:00,3.1,7.9,2.73
18:16:20,3.28,8.1,8.51
18:16:40,1.95,9.3,3.12
18:17:20,1.02,9.7,4.95
18:18:00,2.12,8.7,10.0
18:18:20,3.28,1.0,0.47
18:18:25,2.34,9.2,4.51
18:18:45,0.7,8.5,3.4
18:18:56,0.58,8.7,2.61
18:19:31,3.08,9.4,5.08
18:20:09,2.57,9.5,4.89
18:20:22,3.0,8.3,5.81
18:21:40,2.95,8.5,5.99
18:22:00,1.2,8.2,6.11
18:22:40,3.27,2.4,2.11
18:22:45,1.52,9.9,6.93
18:23:39,3.22,7.0,4.9
18:25:32,2.79,8.2,3.16
18:25:57,0.84,8.5,8.46
18:26:22,2.75,8.2,2.67
18:26:27,3.09,3.2,3.86
18:27:02,1.11,9.9,8.37
18:27:03,3.22,9.6,3.5
18:27:07,0.89,8.3,4.57
18:27:17,0.63,8.5,6.33
18:27:27,3.13,4.9,5.51
18:27:47,3.3,9.2,3.91
18:28:18,3.25,4.4,2.16
18:28:24,2.33,9.6,6.82
18:30:00,1.59,9.2,4.74
18:32:40,1.52,9.3,11.16
18:33:00,3.02,1.9,1.52
18:33:20,3.21,1.7,1.84
18:33:42,0.79,10.0,12.05
18:35:00,3.23,8.0,4.0
18:36:00,3.17,7.9,4.11
18:36:24,0.78,8.8,8.4
18:38:20,3.13,7.2,5.29
18:39:40,2.46,8.1,4.46
18:43:40,0.52,8.9,10.1
18:44:40,2.11,9.8,11.56
18:45:20,3.01,9.9,3.17
18:47:20,1.76,9.1,5.73
18:47:40,1.73,8.8,9.86
18:48:00,1.77,8.8,5.19
18:48:41,1.03,9.1,7.87
18:49:24,3.28,8.5,5.27
18:49:40,3.2,5.6,2.94
18:49:50,0.78,9.9,4.95
18:49:55,1.82,9.1,10.6
18:50:00,1.16,8.1,9.36
18:50:11,3.18,2.8,0.84
18:50:21,3.03,3.2,1.25
18:50:35,0.6,8.3,7.26
18:51:05,3.27,2.6,0.98
18:51:12,1.26,8.8,9.94
18:52:38,0.75,9.7,5.0
18:52:43,2.36,9.2,11.27
18:52:48,3.22,4.7,5.31
18:53:03,1.9,9.4,5.4
18:54:01,2.46,8.9,10.19
18:54:20,1.5,8.6,6.88
18:54:40,1.66,8.9,9.57
18:56:20,3.28,4.8,1.97
18:56:42,2.62,9.8,8.28
18:59:20,2.33,9.7,6.06
19:00:00,2.5,10.0,10.2
19:01:18,1.82,8.8,2.51
19:02:18,3.19,6.3,1.95
19:03:18,2.21,9.9,11.68
19:03:58,3.19,3.8,4.52
19:04:18,2.29,9.2,6.12
19:04:58,2.81,8.5,7.99
19:05:18,1.96,9.0,6.3
19:05:38,2.12,9.9,6.88
19:10:58,3.06,6.5,4.48
19:12:21,2.86,9.4,11.7
19:12:58,3.19,4.9,5.73
19:14:58,3.29,1.8,1.88
19:15:38,1.44,9.9,9.95
19:16:20,3.11,2.4,3.0
19:16:41,3.24,4.1,2.93
19:18:00,2.04,9.1,5.32
19:19:31,3.19,5.3,5.62
19:19:35,1.0,9.0,3.73
19:19:40,1.29,9.5,3.18
19:20:21,0.8,9.1,3.28
19:20:56,0.59,8.6,8.08
19:21:00,3.17,3.7,1.57
19:21:21,2.15,9.6,2.69
19:21:48,2.28,9.4,8.65
19:22:02,1.62,8.4,10.21
19:22:14,3.08,3.1,3.61
19:22:36,0.81,9.1,9.1
19:22:52,0.76,8.4,4.58
20:37:42,1.1,8.4,8.15
23:07:03,2.25,8.9,4.81
23:07:09,3.2,8.2,2.91
23:07:19,3.27,5.5,1.71
23:07:29,1.81,9.1,8.33
23:07:33,3.14,3.1,1.92
23:07:40,1.49,9.0,5.49
23:08:02,1.93,8.7,5.7
23:08:12,1.76,8.2,5.66
23:08:22,2.9,8.1,7.09
23:09:27,2.64,8.8,5.32
23:09:42,3.2,1.7,0.86
23:10:02,3.19,5.1,5.35
23:10:17,2.02,9.4,2.96
23:10:42,1.29,8.5,8.24
23:11:17,2.27,9.5,8.27
23:11:30,0.67,8.5,6.76
23:11:52,2.05,8.4,3.7
23:12:49,3.3,7.6,2.32
23:13:47,3.1,4.0,2.82
23:14:13,0.94,8.5,3.23
23:15:49,1.67,9.0,3.65
23:18:09,0.51,8.3,3.15
23:18:28,3.01,4.1,2.64
23:19:07,1.45,9.9,8.61
23:19:12,3.22,4.4,2.95
23:19:53,1.36,9.2,2.35
23:19:58,3.1,2.0,0.86
23:20:08,2.15,9.4,10.2
23:20:13,3.25,3.4,4.25
23:20:19,0.57,9.1,10.28
23:20:23,1.77,9.3,10.46
23:20:48,2.57,8.9,3.07
23:21:16,2.41,9.3,9.02
23:21:31,3.07,5.3,4.45
23:21:38,1.91,8.7,10.44
23:21:55,2.35,8.6,2.19
23:22:10,1.3,8.4,3.86
23:22:15,3.15,6.1,5.09
23:22:20,3.08,8.9,3.2
23:23:11,2.0,9.1,7.01
23:23:19,3.26,4.6,2.74
23:23:35,2.77,9.8,9.46
23:24:09,0.92,8.9,2.49
23:24:19,0.98,8.7,2.35
23:24:24,1.64,9.8,11.03
23:25:13,3.2,1.5,1.03
23:25:19,2.46,9.6,10.13
23:25:29,3.02,8.1,6.24
23:26:22,2.13,9.3,11.44
23:28:28,3.17,3.1,1.12
23:29:47,3.2,5.3,3.15
23:30:07,1.1,8.7,6.26
23:30:28,2.19,8.7,4.83
23:31:08,1.07,8.9,2.4
23:33:29,2.72,8.7,5.13
23:34:57,3.17,4.7,1.62
23:35:26,2.57,8.3,5.02
23:35:41,1.51,9.4,9.26
23:36:41,1.34,9.1,4.32
23:36:51,2.04,8.3,5.19
23:36:56,1.31,10.0,5.0
23:37:28,2.24,9.0,8.87
23:38:09,1.9,8.8,4.88
23:39:14,1.4,9.5,4.61
23:39:24,1.93,9.2,6.72
23:39:39,3.05,5.2,2.08
23:39:49,2.23,8.4,10.46
23:40:00,3.14,1.8,2.02
23:40:09,3.09,7.1,3.34
23:40:49,1.68,9.5,8.74
23:42:28,3.02,4.6,4.42
23:42:48,2.87,8.3,7.1
23:43:28,2.08,9.2,6.39
23:43:53,3.03,1.3,0.85
23:44:29,2.79,8.9,7.83
23:44:39,3.1,7.2,7.27
23:45:04,3.09,3.6,4.01
23:45:44,3.13,3.8,3.4
23:45:54,3.15,6.4,5.18
23:45:59,1.16,9.1,4.91
23:46:19,1.11,8.6,5.25
23:46:24,0.93,9.2,7.27
23:46:39,2.11,9.6,7.34
23:47:48,0.57,9.6,7.58
23:48:15,2.67,8.4,10.37
23:48:35,3.01,5.5,4.7
23:48:40,3.28,3.3,3.61
23:48:52,2.94,9.0,2.75
23:49:03,2.13,9.1,11.1
23:49:22,3.05,4.0,2.9
23:49:28,3.17,4.6,1.86
23:49:52,0.83,9.5,3.61
23:51:09,2.4,10.0,7.8
23:51:29,2.1,8.5,2.25
23:52:28,1.17,9.2,10.9
23:53:28,3.05,3.3,1.67
23:53:48,2.34,9.1,7.87
23:56:18,3.21,8.3,2.41
23:56:29,3.15,9.1,5.32
23:56:34,2.75,8.2,5.86
23:57:02,2.94,8.9,6.54
23:57:13,0.77,8.7,7.7
23:57:49,0.53,8.6,8.86
23:58:14,1.46,9.6,9.46
23:58:45,3.1,2.9,1.81
23:58:54,2.12,8.2,9.43
23:59:04,3.19,7.8,6.9
23:59:20,3.11,9.2,2.67
23:59:51,3.15,1.0,1.17
00:01:06,3.04,5.6,6.64
00:02:25,2.15,8.5,6.5
00:03:08,3.07,4.0,3.54
00:03:29,0.96,9.6,3.84
00:04:28,0.89,8.6,7.44
00:07:08,1.82,9.8,11.86
00:08:08,1.87,8.7,2.44
00:08:48,1.42,8.6,4.08
00:09:28,0.83,8.2,10.13
00:09:48,3.11,6.1,4.54
00:10:49,3.18,4.9,4.46
00:11:08,1.44,9.7,3.06
00:11:49,1.45,9.3,7.16
00:13:28,3.15,9.7,3.35
00:13:32,2.36,9.4,5.08
00:13:38,2.12,8.4,9.16
00:15:28,2.79,9.0,8.42
00:16:28,1.88,8.4,6.72
00:16:50,3.09,4.2,3.53
00:18:49,3.04,5.3,4.8
00:19:28,0.7,9.2,7.36
00:19:48,2.17,9.5,6.41
00:20:08,3.16,1.6,1.34
00:20:30,3.21,5.7,4.65
00:21:30,2.33,8.1,7.37
00:23:50,3.03,7.9,5.73
00:25:29,2.42,9.7,4.75
00:26:28,3.12,2.6,2.78
00:28:29,1.83,8.6,4.86
00:28:34,3.23,1.7,0.89
00:28:54,2.11,9.6,4.9
00:28:58,3.23,9.9,12.33
00:29:14,1.93,8.9,2.45
00:29:19,0.94,9.9,7.67
00:29:23,1.56,8.8,8.4
00:29:40,1.32,9.9,8.56
00:29:44,2.31,9.0,10.44
00:30:02,3.02,6.2,3.69
00:30:17,3.02,5.6,4.28
00:30:28,3.3,9.8,2.7
00:31:08,0.68,8.4,8.82
00:31:38,3.3,3.6,3.82
00:31:51,1.48,9.0,9.95
00:31:56,3.08,1.7,2.09
00:32:48,3.18,3.3,4.09
00:33:09,3.06,3.3,2.0
00:34:34,1.15,8.8,8.32
00:34:41,3.07,7.5,8.03
00:34:57,3.28,9.1,9.55
00:35:06,2.49,9.8,11.86
00:35:24,2.47,8.7,10.4
00:35:29,0.87,9.8,9.9
00:35:34,1.5,9.4,7.52
00:35:44,1.74,8.9,7.92
00:36:00,2.96,8.7,8.4
00:36:04,2.94,8.5,4.46
00:36:29,3.02,6.7,8.01
00:36:51,1.13,9.1,6.64
00:39:42,3.18,4.2,1.11
00:39:49,0.8,9.3,7.72
00:40:41,1.31,9.8,7.11
00:41:01,3.13,2.0,1.54
00:41:11,2.96,9.3,10.83
00:41:26,1.24,8.7,6.18
00:41:52,0.58,8.1,8.38
00:42:46,1.97,9.6,11.14
00:43:05,2.26,8.2,3.24
00:43:36,1.27,9.3,8.04
00:44:07,0.94,8.9,8.28
00:44:13,0.97,9.2,3.17
00:44:18,3.21,3.8,3.15
00:44:35,3.02,1.6,1.78
00:46:31,3.17,9.9,3.27
00:47:09,1.26,9.0,4.82
00:47:51,1.19,9.5,4.42
00:48:19,3.16,9.2,4.74
00:48:39,3.24,1.9,1.8
00:49:10,1.62,9.7,5.97
07:35:12,3.23,7.8,2.69
07:54:34,1.69,9.5,6.17
07:54:44,1.42,9.5,7.08
07:55:19,3.04,8.7,10.74
07:55:29,2.14,8.4,3.36
07:55:35,3.06,2.9,2.62
07:55:44,2.67,9.1,10.42
07:55:49,2.3,8.2,2.46
07:56:09,0.67,8.3,5.6
07:56:49,2.76,8.9,4.54
07:58:38,1.42,9.5,4.13
07:59:18,1.16,9.3,7.86
07:59:59,3.26,2.7,2.09
08:00:19,2.01,8.5,8.63
08:02:38,3.1,9.4,5.22
08:02:59,1.47,9.0,10.71
08:03:19,3.26,6.0,6.81
13:04:51,2.5,8.3,9.92
13:05:30,1.11,8.5,3.74
13:11:38,3.03,9.8,8.87
13:12:50,3.24,2.8,1.29
13:12:55,1.35,9.7,5.09
13:13:11,3.04,7.4,6.22
13:13:34,2.82,9.6,6.91
13:15:52,3.2,8.8,10.3
13:16:11,1.85,8.4,9.41
00:07:42,3.25,5.5,4.4
00:08:27,3.13,5.1,1.38
00:08:43,2.69,9.4,9.31
00:08:47,0.92,8.6,7.05
00:09:08,3.22,1.5,1.26
00:09:38,1.55,9.9,8.71
00:09:58,3.04,9.8,11.12
00:10:03,3.14,2.7,3.05
00:10:13,0.77,9.6,7.73
16:49:03,2.77,8.8,7.88
16:49:20,2.71,9.6,9.31
16:49:23,1.17,8.9,2.49
16:49:38,0.93,8.9,4.23
16:49:48,1.57,8.5,6.04
16:50:13,2.36,9.0,3.96
16:50:37,3.23,9.3,8.74
17:39:44,2.54,8.9,9.61
17:39:54,2.1,9.9,9.21
17:40:23,0.89,9.9,10.2
17:40:35,3.06,9.3,6.28
17:40:40,2.75,8.6,2.71
17:40:50,1.51,8.7,3.13
17:41:00,3.06,4.8,4.15
17:41:30,2.89,8.9,6.9
17:52:33,1.09,8.4,3.53
17:52:34,1.63,8.1,2.11
17:53:09,1.45,8.4,8.53
17:53:24,3.02,6.1,2.62
17:56:08,1.34,9.7,11.54
17:56:23,1.61,9.0,2.93
18:37:19,2.91,8.3,8.72
18:37:21,3.02,7.8,4.52
18:37:46,1.47,9.4,3.43
18:43:22,1.49,9.2,6.3
18:43:27,3.1,4.6,1.38
18:43:32,1.84,8.9,3.78
18:44:15,1.92,9.9,8.46
18:45:42,2.49,9.9,9.7
18:45:47,3.05,3.3,1.53
18:45:52,3.12,3.7,4.11
18:54:16,1.16,9.0,5.4
18:54:21,3.09,8.1,4.54
18:54:41,2.09,8.3,6.81
18:54:46,3.1,1.5,1.25
19:17:17,2.19,8.4,3.74
19:17:34,3.25,8.4,9.74
19:17:44,2.72,9.9,5.3
19:17:59,1.46,8.5,4.76
19:18:19,3.07,1.6,0.95
19:30:57,3.22,2.2,1.54
19:31:04,1.02,9.5,3.37
19:33:11,2.51,9.1,9.15
19:33:34,2.29,8.8,3.39
19:36:26,2.7,9.2,5.11
19:37:07,3.05,4.0,4.2
19:37:27,1.57,8.7,8.83
19:38:32,0.82,9.4,7.24
19:38:42,0.55,9.4,8.98
19:38:52,3.26,5.2,2.78
20:01:52,3.25,2.9,2.96
20:02:12,1.59,9.6,11.76
20:02:32,3.03,9.4,4.46
20:02:37,3.08,1.8,0.54
20:02:52,2.25,9.1,5.46
20:03:02,2.26,9.9,5.69
20:03:07,2.27,9.1,9.37
20:03:27,2.35,9.2,8.14
20:03:32,0.9,8.8,9.33
20:03:37,0.54,8.9,9.03
20:03:47,3.21,2.0,0.59
20:03:52,1.64,9.1,2.68
20:03:57,3.04,1.8,1.57
20:04:32,3.19,5.5,2.48
20:04:47,3.24,8.0,8.56
20:04:57,3.13,6.0,7.17
20:05:12,2.88,8.6,5.29
20:05:37,1.66,9.8,2.99
20:10:05,2.13,9.0,5.8
20:10:09,0.86,8.5,9.05
20:10:24,3.29,9.1,5.41
20:10:34,2.27,9.1,8.1
20:10:49,1.61,8.4,3.15
21:12:56,3.15,6.5,1.72
21:23:09,1.51,9.1,10.24
21:23:26,3.09,5.3,3.26
21:24:12,1.3,8.6,3.22
21:24:43,3.16,6.3,7.37
21:25:03,3.29,1.3,1.07
21:25:23,3.13,2.2,2.3
21:26:08,2.17,8.3,9.84
21:26:18,3.02,7.5,4.91
22:17:49,3.07,1.6,1.74
22:17:53,3.18,9.4,3.34
22:18:03,2.27,9.1,5.0
22:18:23,1.79,9.1,3.55
23:54:46,3.29,9.4,10.34
23:54:58,3.23,6.9,1.86
23:55:03,1.12,8.4,9.28
23:55:18,3.16,6.1,3.54
23:55:22,2.68,8.5,10.37
23:55:40,0.96,8.7,3.22
23:55:44,1.47,9.0,5.04
23:56:08,1.26,9.2,8.6
23:56:13,3.16,6.8,4.9
23:57:14,0.83,8.5,8.37
23:57:32,2.13,9.8,3.09
23:57:37,1.19,8.2,3.65
23:57:52,0.54,9.3,8.23
23:58:08,1.12,8.2,6.4
23:58:14,2.03,8.2,6.85
23:58:28,3.11,7.8,6.08
23:59:23,2.65,9.9,11.09
23:59:28,2.63,9.6,2.64
23:59:33,3.15,6.7,6.4
23:59:48,3.15,5.1,2.68
23:59:56,2.84,9.3,5.44
00:01:25,3.14,6.9,6.07
00:03:25,3.27,2.2,1.79
00:04:05,3.05,4.1,4.14
00:04:45,3.19,9.5,11.02
00:07:25,0.95,9.6,5.86
00:11:25,3.01,1.6,0.48
00:12:45,0.96,9.4,8.22
00:18:05,3.18,3.5,3.29
00:18:45,1.59,9.5,6.03
00:19:26,1.58,8.2,8.9
00:21:25,2.82,8.7,4.26
00:24:05,1.71,9.9,12.08
00:25:31,2.42,8.1,2.51
00:25:40,3.26,5.5,1.79
00:26:35,2.86,9.9,9.7
00:26:45,3.1,5.8,6.32
00:26:55,1.47,8.8,3.26
00:27:00,2.47,9.6,8.06
00:27:56,2.88,9.7,10.43
00:28:12,0.9,8.7,4.13
00:28:55,3.06,9.7,11.06
00:29:29,1.13,8.3,3.4
00:29:44,2.99,9.4,7.99
00:29:59,3.29,9.5,6.27
00:30:19,3.26,6.1,2.23
00:30:33,2.87,9.2,4.14
00:30:45,2.71,8.3,5.06
00:35:39,2.7,9.3,10.23
00:35:52,1.95,9.6,10.85
00:36:03,3.23,3.3,3.33
00:36:17,1.46,9.6,11.28
00:36:22,3.04,3.9,4.31
00:36:57,3.03,1.2,1.26
00:37:33,3.06,5.7,6.61
00:37:38,1.24,9.7,3.64
00:37:50,1.12,9.7,10.23
00:37:56,3.18,5.4,6.53
00:39:15,2.47,9.8,6.91
00:39:49,3.01,5.8,3.1
00:40:00,2.25,9.4,10.15
00:40:09,0.54,9.9,10.64
00:40:24,1.03,9.9,10.79
00:40:39,1.81,9.3,4.23
00:41:30,3.03,9.8,8.43
00:41:35,1.39,9.1,6.37
00:43:03,1.43,9.4,8.6
00:43:09,1.75,9.9,7.13
00:59:43,0.52,8.4,5.67
00:59:48,1.18,8.8,10.38
00:59:53,2.31,9.8,3.19
00:59:58,0.62,9.4,3.57
01:00:03,2.5,8.7,6.79
01:00:08,1.72,8.5,6.67
01:00:18,2.05,9.7,5.09
01:00:48,1.0,8.6,3.65
01:01:26,1.06,9.7,7.71
01:02:01,2.28,9.6,11.66
01:02:34,0.56,9.5,10.88
01:02:58,1.51,9.7,6.45
01:03:02,3.22,2.7,0.68
01:03:12,3.09,3.6,3.35
01:03:27,2.76,9.8,9.36
01:03:37,2.85,8.1,6.6
01:28:02,2.3,9.3,3.3
01:28:07,3.12,1.7,1.34
01:28:17,2.36,8.3,4.44
01:28:22,0.85,8.2,8.53
01:28:32,1.56,8.4,5.92
01:28:42,1.22,8.7,2.87
01:28:57,1.16,8.6,6.54
01:29:07,1.65,9.8,7.35
01:29:12,3.27,2.6,1.16
01:29:37,1.94,8.4,4.28
01:29:42,1.05,9.4,5.45
12:53:43,1.8,9.6,6.86
12:53:48,1.38,8.9,7.43
12:54:13,0.56,9.2,7.08
12:54:43,1.73,9.9,7.57
12:55:13,0.84,9.8,9.36
12:55:23,2.0,9.1,3.09
12:55:28,1.2,9.8,10.78
12:55:38,2.02,8.1,3.2
12:55:43,0.82,8.2,8.2
12:56:01,3.07,2.4,2.38
12:56:06,2.22,8.4,4.66
12:56:16,3.1,2.3,1.62
12:56:31,3.16,1.5,0.4
12:56:41,1.72,9.4,7.75
12:56:46,2.21,9.2,5.93
12:57:16,3.27,7.8,7.84
12:57:46,3.18,3.6,4.28
12:58:04,3.14,3.9,4.33
12:58:27,3.03,9.1,4.78
13:00:03,1.9,8.6,6.15
13:00:23,3.27,3.6,4.32
13:02:03,2.0,9.0,8.19
13:04:05,2.59,8.9,10.86
13:05:43,1.68,9.0,8.87
13:06:23,1.1,8.1,9.52
13:07:23,0.95,8.3,8.26
13:08:43,1.24,9.2,5.06
13:09:23,2.12,9.8,9.11
13:11:03,1.5,8.7,9.44
13:12:03,1.53,10.0,7.85
13:13:03,0.72,9.5,10.69
13:14:03,1.58,8.7,4.22
13:14:23,1.38,8.6,9.33
13:15:03,3.14,4.4,3.17
13:15:23,3.04,4.1,2.15
13:16:23,3.28,7.1,6.46
13:18:23,3.04,5.0,2.15
13:20:44,2.51,8.9,3.52
13:22:03,3.24,9.8,10.54
13:22:43,1.81,9.6,3.02
13:24:23,0.69,8.5,8.8
13:25:44,1.47,8.1,9.48
13:26:03,2.05,8.5,7.78
13:26:23,2.42,9.8,11.86
13:28:03,3.05,3.8,1.29
15:59:47,3.13,9.4,3.24
15:59:53,2.78,9.2,8.28
15:59:58,0.94,8.7,3.96
16:00:14,3.08,6.5,4.06
16:00:34,3.25,2.4,1.6
16:00:53,3.02,8.6,2.24
16:01:28,1.03,8.4,10.0
16:01:45,0.97,8.1,2.43
16:01:53,1.17,9.4,6.16
16:02:09,3.15,1.5,1.64
16:02:19,3.23,3.4,4.08
16:02:28,3.25,4.2,4.26
16:02:34,0.78,8.7,9.83
16:02:39,3.11,5.2,1.43
16:03:00,3.25,7.3,3.98
16:03:14,1.74,9.6,9.79
16:03:35,3.02,5.3,3.58
16:04:04,2.38,8.5,9.65
16:04:42,1.4,9.7,11.93
16:05:21,3.1,6.8,7.68
16:06:02,3.22,7.4,6.59
16:06:20,3.04,7.1,7.85
16:07:01,2.82,8.7,4.09
16:07:41,0.94,9.4,2.63
16:09:01,2.47,8.8,6.03
16:10:01,2.17,9.3,6.51
16:13:21,3.24,5.6,5.74
16:16:42,3.19,8.7,8.09
16:17:21,1.98,8.8,7.66
16:17:41,3.26,9.5,11.26
16:19:41,0.77,10.0,9.8
16:20:41,3.06,8.7,5.52
16:23:02,1.46,9.4,7.75
16:23:21,3.29,8.0,5.68
16:24:22,3.29,8.1,3.93
16:25:40,0.83,8.9,7.39
16:27:00,2.01,8.2,6.93
16:27:20,1.62,9.1,7.6
16:27:25,3.09,5.2,3.54
16:27:36,2.84,9.6,3.89
16:27:40,3.26,3.4,3.57
16:27:50,0.83,8.9,8.77
16:28:05,1.59,9.7,9.75
16:28:15,2.74,9.8,10.49
16:37:33,1.97,8.8,10.12
16:37:58,0.99,8.6,3.4
16:38:08,1.6,9.0,3.38
16:38:13,3.26,7.2,5.0
16:38:28,2.43,9.1,5.92
18:44:55,0.54,9.9,10.69
18:45:09,3.15,5.3,2.54
18:45:30,0.72,8.9,10.15
18:45:34,2.16,8.7,9.57
18:45:39,3.14,8.1,4.9
18:45:53,2.62,8.4,5.67
